parent_node_id	current_node_id	parent_accs	current_node_accs	parent_node_param_string	current_node_param_string	is_gt
1	93	[0.65, 0.58, 0.49, 0.58, 0.53, 0.57, 0.58, 0.6, 0.62, 0.58]	[0.6, 0.59, 0.6, 0.57, 0.62, 0.61, 0.62, 0.64, 0.59, 0.61]	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=adam,unit1=512	act1=sigmoid,act2=softmax,batch_size=32,bi1=glorot_normal,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=adam,unit1=512	False
1	110	[0.65, 0.58, 0.49, 0.58, 0.53, 0.57, 0.58, 0.6, 0.62, 0.58]	[0.52, 0.64, 0.62, 0.59, 0.58, 0.6, 0.6, 0.54, 0.62, 0.61]	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=adam,unit1=512	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=6,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=adam,unit1=512	False
1	87	[0.65, 0.58, 0.49, 0.58, 0.53, 0.57, 0.58, 0.6, 0.62, 0.58]	[0.6, 0.59, 0.6, 0.57, 0.59, 0.61, 0.59, 0.57, 0.6, 0.58]	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=adam,unit1=512	act1=sigmoid,act2=sigmoid,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=adam,unit1=512	False
23	145	[0.42, 0.44, 0.42, 0.41, 0.43, 0.47, 0.44, 0.27, 0.47, 0.49]	[0.76, 0.77, 0.78, 0.77, 0.79, 0.78, 0.76, 0.77, 0.77, 0.76]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.1,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=512	False
23	143	[0.42, 0.44, 0.42, 0.41, 0.43, 0.47, 0.44, 0.27, 0.47, 0.49]	[0.66, 0.66, 0.64, 0.66, 0.66, 0.64, 0.68, 0.67, 0.68, 0.65]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.1,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.1,optimizer=adamax,unit1=512	False
23	150	[0.42, 0.44, 0.42, 0.41, 0.43, 0.47, 0.44, 0.27, 0.47, 0.49]	[0.59, 0.56, 0.63, 0.57, 0.58, 0.6, 0.57, 0.55, 0.57, 0.58]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.1,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=512,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.1,optimizer=adam,unit1=512	False
23	149	[0.42, 0.44, 0.42, 0.41, 0.43, 0.47, 0.44, 0.27, 0.47, 0.49]	[0.58, 0.54, 0.55, 0.54, 0.53, 0.56, 0.56, 0.59, 0.57, 0.54]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.1,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=256,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.1,optimizer=adam,unit1=512	False
23	127	[0.42, 0.44, 0.42, 0.41, 0.43, 0.47, 0.44, 0.27, 0.47, 0.49]	[0.51, 0.61, 0.61, 0.53, 0.58, 0.58, 0.53, 0.52, 0.5, 0.57]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.1,optimizer=adam,unit1=512	act1=softmax,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.1,optimizer=adam,unit1=512	False
19	168	[0.44, 0.38, 0.39, 0.47, 0.42, 0.43, 0.4, 0.41, 0.39, 0.47]	[0.51, 0.53, 0.46, 0.52, 0.54, 0.49, 0.52, 0.5, 0.53, 0.51]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=adamax,unit1=512	act1=softmax,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=adamax,unit1=512	False
19	204	[0.44, 0.38, 0.39, 0.47, 0.42, 0.43, 0.4, 0.41, 0.39, 0.47]	[0.5, 0.48, 0.51, 0.42, 0.4, 0.4, 0.41, 0.48, 0.47, 0.47]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=adamax,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=adamax,unit1=1024	False
19	191	[0.44, 0.38, 0.39, 0.47, 0.42, 0.43, 0.4, 0.41, 0.39, 0.47]	[0.41, 0.47, 0.46, 0.4, 0.43, 0.48, 0.48, 0.42, 0.42, 0.49]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=adamax,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=adamax,unit1=512	False
19	173	[0.44, 0.38, 0.39, 0.47, 0.42, 0.43, 0.4, 0.41, 0.39, 0.47]	[0.42, 0.46, 0.41, 0.4, 0.41, 0.44, 0.49, 0.49, 0.47, 0.43]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=adamax,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=adamax,unit1=512	False
19	177	[0.44, 0.38, 0.39, 0.47, 0.42, 0.43, 0.4, 0.41, 0.39, 0.47]	[0.41, 0.4, 0.46, 0.41, 0.47, 0.46, 0.44, 0.42, 0.43, 0.39]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=adamax,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=random_normal,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=adamax,unit1=512	False
3	227	[0.21, 0.36, 0.22, 0.47, 0.41, 0.36, 0.52, 0.49, 0.49, 0.48]	[0.51, 0.5, 0.5, 0.51, 0.5, 0.5, 0.51, 0.4, 0.48, 0.53]	act1=softmax,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=adam,unit1=512	act1=softmax,act2=softmax,batch_size=512,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=adam,unit1=512	False
3	226	[0.21, 0.36, 0.22, 0.47, 0.41, 0.36, 0.52, 0.49, 0.49, 0.48]	[0.48, 0.53, 0.53, 0.52, 0.36, 0.52, 0.5, 0.5, 0.42, 0.53]	act1=softmax,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=adam,unit1=512	act1=softmax,act2=softmax,batch_size=256,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=adam,unit1=512	False
3	232	[0.21, 0.36, 0.22, 0.47, 0.41, 0.36, 0.52, 0.49, 0.49, 0.48]	[0.52, 0.48, 0.52, 0.36, 0.54, 0.46, 0.5, 0.51, 0.53, 0.43]	act1=softmax,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=adam,unit1=512	act1=softmax,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=mean_absolute_percentage_error,lr=1.0,optimizer=adam,unit1=512	False
3	240	[0.21, 0.36, 0.22, 0.47, 0.41, 0.36, 0.52, 0.49, 0.49, 0.48]	[0.45, 0.49, 0.36, 0.5, 0.5, 0.49, 0.47, 0.5, 0.48, 0.47]	act1=softmax,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=adam,unit1=512	act1=softmax,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=kullback_leibler_divergence,lr=1.0,optimizer=adam,unit1=512	False
3	209	[0.21, 0.36, 0.22, 0.47, 0.41, 0.36, 0.52, 0.49, 0.49, 0.48]	[0.47, 0.51, 0.36, 0.5, 0.52, 0.48, 0.45, 0.43, 0.46, 0.36]	act1=softmax,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=adam,unit1=512	act1=softmax,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=he_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=adam,unit1=512	False
64	263	[0.79, 0.79, 0.79, 0.81, 0.79, 0.78, 0.78, 0.79, 0.8, 0.8]	[0.81, 0.81, 0.82, 0.81, 0.81, 0.83, 0.79, 0.82, 0.81, 0.8]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.1,optimizer=sgd,unit1=512	act1=relu,act2=softmax,batch_size=16,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.1,optimizer=sgd,unit1=512	False
64	268	[0.79, 0.79, 0.79, 0.81, 0.79, 0.78, 0.78, 0.79, 0.8, 0.8]	[0.81, 0.82, 0.81, 0.83, 0.82, 0.82, 0.79, 0.82, 0.81, 0.74]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.1,optimizer=sgd,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=6,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.1,optimizer=sgd,unit1=512	False
64	256	[0.79, 0.79, 0.79, 0.81, 0.79, 0.78, 0.78, 0.79, 0.8, 0.8]	[0.8, 0.76, 0.81, 0.79, 0.79, 0.83, 0.82, 0.8, 0.81, 0.8]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.1,optimizer=sgd,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=he_normal,loss=categorical_crossentropy,lr=0.1,optimizer=sgd,unit1=512	False
64	259	[0.79, 0.79, 0.79, 0.81, 0.79, 0.78, 0.78, 0.79, 0.8, 0.8]	[0.8, 0.82, 0.8, 0.81, 0.79, 0.78, 0.81, 0.8, 0.79, 0.8]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.1,optimizer=sgd,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=he_normal,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.1,optimizer=sgd,unit1=512	False
64	280	[0.79, 0.79, 0.79, 0.81, 0.79, 0.78, 0.78, 0.79, 0.8, 0.8]	[0.81, 0.81, 0.77, 0.8, 0.79, 0.79, 0.81, 0.82, 0.81, 0.79]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.1,optimizer=sgd,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=kullback_leibler_divergence,lr=0.1,optimizer=sgd,unit1=512	False
70	284	[0.79, 0.76, 0.77, 0.76, 0.8, 0.78, 0.78, 0.77, 0.68, 0.75]	[0.78, 0.81, 0.8, 0.81, 0.8, 0.8, 0.81, 0.81, 0.79, 0.8]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=6,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=sgd,unit1=512	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=6,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=sgd,unit1=512	False
70	305	[0.79, 0.76, 0.77, 0.76, 0.8, 0.78, 0.78, 0.77, 0.68, 0.75]	[0.78, 0.79, 0.8, 0.8, 0.76, 0.76, 0.8, 0.81, 0.81, 0.8]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=6,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=sgd,unit1=512	act1=relu,act2=softmax,batch_size=64,bi1=zeros,bi2=zeros,epochs=6,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=sgd,unit1=512	False
70	295	[0.79, 0.76, 0.77, 0.76, 0.8, 0.78, 0.78, 0.77, 0.68, 0.75]	[0.78, 0.78, 0.76, 0.79, 0.8, 0.8, 0.75, 0.78, 0.79, 0.78]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=6,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=sgd,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=random_normal,bi2=zeros,epochs=6,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=sgd,unit1=512	False
70	320	[0.79, 0.76, 0.77, 0.76, 0.8, 0.78, 0.78, 0.77, 0.68, 0.75]	[0.77, 0.76, 0.76, 0.8, 0.78, 0.79, 0.79, 0.78, 0.79, 0.79]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=6,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=sgd,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=6,ki1=glorot_uniform,ki2=glorot_uniform,loss=kullback_leibler_divergence,lr=1.0,optimizer=sgd,unit1=512	False
70	309	[0.79, 0.76, 0.77, 0.76, 0.8, 0.78, 0.78, 0.77, 0.68, 0.75]	[0.79, 0.79, 0.76, 0.79, 0.76, 0.78, 0.8, 0.79, 0.76, 0.78]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=6,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=sgd,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=12,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=sgd,unit1=512	False
45	329	[0.78, 0.77, 0.74, 0.76, 0.79, 0.76, 0.77, 0.73, 0.78, 0.75]	[0.77, 0.75, 0.75, 0.79, 0.78, 0.78, 0.77, 0.8, 0.79, 0.75]	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=sgd,unit1=512	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=random_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=sgd,unit1=512	False
45	359	[0.78, 0.77, 0.74, 0.76, 0.79, 0.76, 0.77, 0.73, 0.78, 0.75]	[0.77, 0.76, 0.75, 0.77, 0.78, 0.77, 0.78, 0.76, 0.78, 0.77]	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=sgd,unit1=512	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=sgd,unit1=256	False
45	333	[0.78, 0.77, 0.74, 0.76, 0.79, 0.76, 0.77, 0.73, 0.78, 0.75]	[0.78, 0.77, 0.77, 0.74, 0.77, 0.77, 0.76, 0.76, 0.77, 0.79]	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=sgd,unit1=512	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=he_normal,loss=categorical_crossentropy,lr=1.0,optimizer=sgd,unit1=512	False
45	327	[0.78, 0.77, 0.74, 0.76, 0.79, 0.76, 0.77, 0.73, 0.78, 0.75]	[0.75, 0.74, 0.78, 0.75, 0.78, 0.78, 0.77, 0.77, 0.76, 0.78]	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=sgd,unit1=512	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=he_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=1.0,optimizer=sgd,unit1=512	False
