parent_node_id	current_node_id	parent_accs	current_node_accs	parent_node_param_string	current_node_param_string	is_gt
85	268	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.1,optimizer=adam,unit1=2	act1=sigmoid,act2=softmax,batch_size=16,bi1=zeros,bi2=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.1,optimizer=adam,unit1=2	True
85	277	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.1,optimizer=adam,unit1=2	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.1,optimizer=adam,unit1=2	True
58	316	[1.0, 0.5, 0.5, 1.0, 1.0, 0.5, 0.88, 0.5, 0.5, 0.25]	[1.0, 1.0, 0.5, 1.0, 0.5, 0.62, 0.5, 0.5, 0.5, 1.0]	act1=exponential,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=2	act1=exponential,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=2	False
58	282	[1.0, 0.5, 0.5, 1.0, 1.0, 0.5, 0.88, 0.5, 0.5, 0.25]	[1.0, 0.5, 0.5, 0.88, 0.5, 1.0, 0.5, 0.5, 1.0, 0.5]	act1=exponential,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=2	act1=exponential,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=5,ki1=glorot_uniform,ki2=he_normal,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=2	False
58	290	[1.0, 0.5, 0.5, 1.0, 1.0, 0.5, 0.88, 0.5, 0.5, 0.25]	[0.5, 0.62, 0.62, 0.88, 1.0, 0.75, 0.5, 0.5, 1.0, 0.5]	act1=exponential,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=2	act1=exponential,act2=softmax,batch_size=32,bi1=zeros,bi2=random_normal,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=2	False
58	292	[1.0, 0.5, 0.5, 1.0, 1.0, 0.5, 0.88, 0.5, 0.5, 0.25]	[0.5, 0.5, 0.5, 1.0, 1.0, 0.5, 0.5, 0.88, 0.88, 0.5]	act1=exponential,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=2	act1=exponential,act2=sigmoid,batch_size=32,bi1=zeros,bi2=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=2	False
58	287	[1.0, 0.5, 0.5, 1.0, 1.0, 0.5, 0.88, 0.5, 0.5, 0.25]	[1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 0.5, 0.75, 0.5, 1.0]	act1=exponential,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=2	act1=exponential,act2=softmax,batch_size=32,bi1=random_normal,bi2=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=2	False
86	335	[0.5, 0.5, 1.0, 0.5, 0.5, 0.75, 0.5, 0.88, 0.75, 0.5]	[0.88, 1.0, 0.5, 0.5, 0.88, 0.5, 0.5, 1.0, 1.0, 1.0]	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=2	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=4	False
86	336	[0.5, 0.5, 1.0, 0.5, 0.5, 0.75, 0.5, 0.88, 0.75, 0.5]	[1.0, 0.5, 0.5, 1.0, 0.5, 1.0, 1.0, 0.5, 1.0, 0.5]	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=2	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=1	False
86	348	[0.5, 0.5, 1.0, 0.5, 0.5, 0.75, 0.5, 0.88, 0.75, 0.5]	[0.5, 1.0, 0.5, 0.62, 0.5, 1.0, 0.88, 1.0, 0.5, 0.88]	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=2	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,loss=poisson,lr=0.01,optimizer=adam,unit1=2	False
86	355	[0.5, 0.5, 1.0, 0.5, 0.5, 0.75, 0.5, 0.88, 0.75, 0.5]	[0.62, 0.88, 1.0, 0.5, 0.5, 1.0, 0.5, 0.5, 0.5, 1.0]	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=2	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=nadam,unit1=2	False
86	357	[0.5, 0.5, 1.0, 0.5, 0.5, 0.75, 0.5, 0.88, 0.75, 0.5]	[1.0, 0.5, 0.5, 0.5, 0.5, 1.0, 0.5, 0.88, 0.5, 1.0]	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=2	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=20,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=2	False
63	364	[1.0, 0.5, 0.5, 0.62, 0.5, 0.5, 0.75, 0.5, 1.0, 0.5]	[0.5, 1.0, 0.5, 1.0, 0.5, 0.88, 0.5, 0.88, 1.0, 0.5]	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=4	act1=sigmoid,act2=softmax,batch_size=32,bi1=he_normal,bi2=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=4	False
63	358	[1.0, 0.5, 0.5, 0.62, 0.5, 0.5, 0.75, 0.5, 1.0, 0.5]	[0.75, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 0.5, 1.0, 1.0]	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=4	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=5,ki1=he_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=4	False
63	366	[1.0, 0.5, 0.5, 0.62, 0.5, 0.5, 0.75, 0.5, 1.0, 0.5]	[0.5, 0.88, 0.5, 0.5, 1.0, 0.88, 0.5, 0.88, 1.0, 0.5]	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=4	act1=sigmoid,act2=softmax,batch_size=32,bi1=random_normal,bi2=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=4	False
63	376	[1.0, 0.5, 0.5, 0.62, 0.5, 0.5, 0.75, 0.5, 1.0, 0.5]	[0.5, 0.5, 0.5, 0.5, 1.0, 0.75, 0.88, 0.5, 1.0, 1.0]	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=4	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,loss=mean_squared_error,lr=0.01,optimizer=adam,unit1=4	False
63	375	[1.0, 0.5, 0.5, 0.62, 0.5, 0.5, 0.75, 0.5, 1.0, 0.5]	[0.5, 1.0, 1.0, 0.5, 0.5, 1.0, 1.0, 0.5, 0.5, 0.5]	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=4	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=8	False
72	400	[0.5, 0.75, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 0.5, 0.5]	[0.5, 0.62, 1.0, 0.5, 0.5, 0.5, 0.5, 0.88, 0.5, 1.0]	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,loss=logcosh,lr=0.01,optimizer=adam,unit1=2	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=5,ki1=glorot_uniform,ki2=he_normal,loss=logcosh,lr=0.01,optimizer=adam,unit1=2	False
72	415	[0.5, 0.75, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 0.5, 0.5]	[0.88, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 0.5, 0.5, 0.5]	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,loss=logcosh,lr=0.01,optimizer=adam,unit1=2	act1=sigmoid,act2=softmax,batch_size=16,bi1=zeros,bi2=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,loss=logcosh,lr=0.01,optimizer=adam,unit1=2	False
72	409	[0.5, 0.75, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 0.5, 0.5]	[1.0, 0.5, 0.5, 0.75, 0.5, 0.62, 1.0, 0.5, 0.5, 0.5]	act1=sigmoid,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,loss=logcosh,lr=0.01,optimizer=adam,unit1=2	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,loss=logcosh,lr=0.01,optimizer=adam,unit1=2	False
316	580	[1.0, 1.0, 0.5, 1.0, 0.5, 0.62, 0.5, 0.5, 0.5, 1.0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	act1=exponential,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=2	act1=exponential,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.1,optimizer=adam,unit1=2	True
